Source,Target,Weight,Income_target,Income_source,income_difference,income_change
Technicians,Healthcare Practitioners and Technicians,655.97,56817.99482099063,40079.6350091884,16738.0,Increase
Technicians,Healthcare Support,2152.11,24383.338823273294,40079.6350091884,-15696.0,Decrease
Technicians,Legal,2020.94,75285.82779871544,40079.6350091884,35206.0,Increase
Technicians,"Life, Physical, and Social Science",13422.23,55559.879669785005,40079.6350091884,15480.0,Increase
Technicians,"Management in Business, Science, and Arts",2193.18,62485.65115532022,40079.6350091884,22406.0,Increase
Technicians,Office and Administrative Support,26162.88,31322.552919183527,40079.6350091884,-8757.0,Decrease
Technicians,Personal Care and Service,3924.0400000000004,16956.35344887663,40079.6350091884,-23123.0,Decrease
Technicians,Production,10730.61,26529.458098435443,40079.6350091884,-13550.0,Decrease
Technicians,Protective Service,7523.5,38816.46470880795,40079.6350091884,-1263.0,No Change
Technicians,Sales and Related,14091.92,29024.82888719898,40079.6350091884,-11055.0,Decrease
Technicians,Technicians,15524.98,40079.6350091884,40079.6350091884,0.0,No Change
Transportation and Material Moving,Architecture and Engineering,3983.73,71938.56257014627,24873.64778481961,47065.0,Increase
Transportation and Material Moving,"Arts, Design, Entertainment, Sports, and Media",10040.46,35491.781115393365,24873.64778481961,10618.0,Increase
Transportation and Material Moving,Building and Grounds Cleaning and Maintenance,164042.79,16541.311755234532,24873.64778481961,-8332.0,Decrease
Transportation and Material Moving,Business Operations Specialists,19057.32,53833.96588586904,24873.64778481961,28960.0,Increase
Transportation and Material Moving,Community and Social Services,25711.32,39850.66848668825,24873.64778481961,14977.0,Increase
Transportation and Material Moving,Computer and Mathematical,8400.88,69872.77205397128,24873.64778481961,44999.0,Increase
Transportation and Material Moving,Construction,26498.2,30691.128202638778,24873.64778481961,5817.0,Increase
Transportation and Material Moving,"Education, Training, and Library",76402.2,37672.26891328721,24873.64778481961,12799.0,Increase
Transportation and Material Moving,"Farming, Fisheries, and Forestry",16890.8,19847.58208962702,24873.64778481961,-5026.0,Decrease
Transportation and Material Moving,Financial Specialists,17952.05,54318.52958380157,24873.64778481961,29445.0,Increase
Transportation and Material Moving,Food Preparation and Serving,228063.91,16827.164562152913,24873.64778481961,-8046.0,Decrease
Transportation and Material Moving,Healthcare Practitioners and Technicians,65812.22,56817.99482099063,24873.64778481961,31944.0,Increase
Transportation and Material Moving,Healthcare Support,66756.65,24383.338823273294,24873.64778481961,-490.0,No Change
Transportation and Material Moving,"Installation, Maintenance, and Repair",32669.989999999998,39996.60866560612,24873.64778481961,15123.0,Increase
Transportation and Material Moving,Legal,13055.11,75285.82779871544,24873.64778481961,50412.0,Increase
Transportation and Material Moving,"Life, Physical, and Social Science",10492.880000000001,55559.879669785005,24873.64778481961,30686.0,Increase
Transportation and Material Moving,"Management in Business, Science, and Arts",75967.86,62485.65115532022,24873.64778481961,37612.0,Increase
Transportation and Material Moving,Office and Administrative Support,763897.74,31322.552919183527,24873.64778481961,6449.0,Increase
Transportation and Material Moving,Personal Care and Service,261429.83,16956.35344887663,24873.64778481961,-7917.0,Decrease
Transportation and Material Moving,Production,291215.27,26529.458098435443,24873.64778481961,1656.0,No Change
Transportation and Material Moving,Protective Service,51374.3,38816.46470880795,24873.64778481961,13943.0,Increase
Transportation and Material Moving,Sales and Related,327740.81,29024.82888719898,24873.64778481961,4151.0,Increase
Transportation and Material Moving,Technicians,6532.75,40079.6350091884,24873.64778481961,15206.0,Increase
Transportation and Material Moving,Transportation and Material Moving,3129243.04,24873.64778481961,24873.64778481961,0.0,No Change
